婴儿	11735
奇景	38801
告急	20189
议和	37231
好生	2863
拂	43297
死路	13083
见惯	3500
臣愿	30657
设置	2371
宝钞	12115
三千七百	38361
耗费	38005
斩首示众	16941
六十万	3940
1207	5823
杨美	18365
〗	1530
连头	31712
办完	16297
赴任	25583
女人	8995
冰冻	42608
第四章	1148
北是	25648
杨涟用	42131
怎能	9316
安稳	14176
拿枪	31820
当孙	23565
轻则	39072
孤身一人	7265
杨洪	21276
言者	30772
目录	15291
战略意义	3288
民军	44454
苦命	4950
两清	24582
感到	4094
饮马河	17695
任登州	32473
久经沙场	11598
分地	42747
犹不动	38789
唾沫	24650
检阅	6709
五光十色	30709
十七天	41112
指责声	29573
啥意思	24736
军阵	14788
神秘感	12454
华云龙	5539
直奔	4834
冷处理	39978
元宵节	44830
上百年	7808
胜之不武	20229
排位	8112
夕照	25955
橡皮糖	39681
李	7200
治	835
六级	45312
联络	3362
两眼	33617
两面三刀	15977
探研	3584
两人守	35840
五十四	42160
犹疑	32892
小子	2764
焕发	30070
地球	20271
心事	22232
打草惊蛇	13047
男丁	11226
四十四	20532
表彰	7724
欺上瞒下	23155
这支	1577
闻名丧胆	30258
兄有	31665
容人	1400
捐成	45580
序幕	2869
二十六年	5465
转手	31824
烽火连天	8549
报国	7518
这官	26417
三十余条	4838
养鸡场	12922
放点	30007
仇总兵	30620
军事素质	36814
秘笈	25082
有奶便是娘	44293
司管	35188
八卦新闻	29449
略显	16695
误人子弟	26238
混过来	35814
吃了亏	9439
这一闹	14996
理睬	4833
编队	13430
寻求真理	34653
只取	7412
抢	806
桂河	20621
新房	32812
举重	19578
仙丹	24528
接收	11394
冲天	1523
通理	25367
锻炼	677
精致	24587
会胀	34619
能服	40777
脏腑	32821
内应	6441
光明磊落	15213
长腿	14205
圣旨	8049
撑杆跳	2791
快捷	25917
于谦因	22211
喜讯	44469
恨铁不成钢	15373
史高捷	43951
窘境	17957
张永帮	28811
指手划脚	17566
口吻	4166
反问	26861
不行	325
帘子	9278
领赏	14867
毕业分配	35950
圣明	28454
八府巡按	7959
幡然醒悟	28341
内室	25972
批示	8692
年轻气盛	29043
周先生	42276
大振	4267
军用	2233
宝贝儿子	25041
天昏地暗	13883
另一回事	35190
法华	45718
日益壮大	29970
被判	9612
怪事	15115
木石	4211
申	39013
二十公里	13852
十二名	40242
求婚	41796
被革	39938
充分发扬	26961
海上	5877
1636	45011
更具	8819
志同道合	28400
过人之处	13465
一层层	27972
新闻报道	18601
无懈可击	3825
舰首	4885
城北	38487
一心为公	30550
四处活动	23836
紧紧	15774
文辞	28978
严嵩长	33722
无例外	2466
不难猜测	26527
晚饭	26115
改变方向	23567
第一句	9858
网破	23495
反应迟钝	3857
来源于	20616
烂底	29997
王振是	19910
拜谒	15582
象征性	42894
阵亡人数	45520
息事宁人	32996
乱动	36670
丁懋逊	39566
唐高宗	40964
一齐	17387
纸上谈兵	6863
1374	10483
徐阶则	34020
雁门	32573
和兀良	17662
勇猛善战	4808
已失	31523
仇视	22499
一压	40130
大不相同	12190
以避	31050
结下	10841
大富大贵	8955
贫困	9058
古语云	38455
经济犯罪	33703
上级领导	32491
援助	16981
以多	32546
抖擞精神	22415
建设	12183
长颈鹿	16966
不呼	41310
重达	25805
怎能不	19441
尽人皆知	21018
斟	43239
噩梦	4083
卫生	18578
四十多岁	34146
信阳	44690
汪	24325
公职	29817
称雄	18090
仙	32847
庞大	3168
但大仗	41495
百余年	11339
军服	10658
抚恤金	13381
不补	45030
下过	28746
总工程师	16162
十多个	11783
风雨飘摇	18851
投胎	11304
不保	9606
举人	128
提醒	5139
待考	24971
心机	26920
十五位	21409
自豪	7018
朱两军	4821
太累	8700
刺探	18237
黝黑	16947
铣	25186
骂语	35242
荣誉称号	5793
十恶不赦	21176
地下室	12918
曾带	12453
家徒四壁	9284
险些	35636
轻蔑地笑	25940
面向	41027
十余名	4931
无厘头	33949
愈	22010
不知疲倦	19598
作威作福	12154
庆尚	37071
炉前	29382
参赛选手	5709
明目张胆	10202
徐有贞	22717
反叛	13699
本文	9639
两点	3828
竟是	23863
说出	1227
学问好	7557
丢进	25587
大义凛然	22693
即使如此	10094
后来居上	30254
扎实	13498
下生	18373
决裂	1426
碗	3945
物质	14182
理学家	26268
太长	10098
之性	25377
第二个	6858
抄写	16050
全族	20999
秘籍	16013
三百五十	9591
忽必烈	5917
多地	44594
瓦解	10274
八辈	41645
署部事	40266
混吃	13707
陛不拜	12959
王直	20309
挥洒	24814
无可限量	29880
十余万	1533
吵闹	22835
他怕	3528
无先例	40199
历史背景	17532
信后	32283
公文	8757
马车夫	8513
子民	17294
牙痒痒	29408
教科书	15745
1481	24454
中前	41280
同类	7610
三部	17947
上缴	35773
照片	18889
脑力劳动	32672
下联	12392
虽百王	21165
体现	2849
莫敢	37997
穿着	1705
伸冤	23942
转弯	38518
副将	11667
跪地	11192
先拉	40872
斗	19677
所能	6182
牡丹亭	39460
这一试	44249
跪	6175
杀	1173
内脏	33271
手机	28499
1614	40726
落	7073
万般皆下品	24977
帮个	41517
二十余里	44910
第来	42469
馆	9289
天地间	45697
上本	9449
疗毒	31174
张鹤鸣	41109
猛班	34585
兄	11194
哪位	6380
驱驰	32496
颠地	20552
贯亦迎	15922
子陈理	5236
山势	17899
副本	40168
脱欢	18196
剂	36414
名作	32451
十余个	24103
分分合合	32184
赏罚	33216
勤恳	18764
脱离实际	12541
用心	3673
立个	29699
赐给	9317
共赴	8630
第三队	37065
黄牛	25411
林密	11563
牵着	25834
之久	8374
玩够	26538
长毛	3973
波及	41546
大得多	28729
僵持不下	17714
工部	9853
没流	28617
的的确确	2300
抡	26009
遭	20485
邵大侠	35129
七七四十九个	40098
高枕	32453
而露	38752
花岗岩	30918
成穆孙	15529
拍手称快	21148
违者	23409
还敢	4336
惩治	26574
塌下来	36474
杨松后	13561
西面	2089
严嵩外	29524
金军攻	42537
熟读	10238
城有	44304
夹河	14673
一带	2309
筹码	4492
电话	16405
疏者	43145
揣摩	3594
时要	11235
张春军	44241
金额	20151
警卫员	1238
诗里	44803
先定	31764
投降	1671
时作	39180
死士	38169
特殊化	30353
徐渭	28731
人情冷暖	18830
装束	21081
仓管员	23902
大锤	44022
成册	11128
份	8852
琼花	27860
荣誉	7403
损坏	14384
明天	3347
三双	38998
摆在	1055
进仇	30623
一千余名	38102
相连	4630
前三甲	22337
明亡	43599
只怕有心人	10135
升高	35288
厚重	11803
死鱼	30121
爱国者	41159
农家	31053
实用主义	31322
家卖	45051
传之	39258
赖	18919
多场	28594
上班	12834
书吧	25321
停火	38669
责任人	38500
无痛	42998
生不出	22727
重责	37549
接风洗尘	21732
杀敌	4758
入物	20283
饿死鬼	34797
没帮	31779
悬梁刺股	24824
副作用	28486
软货	43325
柳成龙	36948
之狠	39224
军功	8339
挥舞	3273
砍成	14583
熊熊	32571
京师	14873
买单	38224
系于	13148
生财有道	26615
诗来	20811
流	9536
训斥	3141
侦察	10535
1402	10801
岛津	31830
同情者	23344
脚掌	40518
别忙	7491
图谋不轨	2591
不整	18845
事已至此	13293
见见	27897
友善	2548
替换	21550
路霸	16860
于谦给	21675
越往	14559
拨人里	40849
财主	11863
机遇	13836
逆	38648
身处	18854
智取	16906
备倭	38639
六百年	12244
五十余里	6142
很动	39604
庶子	15535
国界	11582
聚集	11769
革命性	1016
乐土	32894
杭州湾	31490
不怪	45381
凋谢	43515
1441	20030
宽慰	30491
丰硕	43420
之猛	24332
一轮	12883
刘福	22532
更上层楼	30315
必兴	21393
受点	13701
不爱	24632
地摸	27249
人民大众	24317
山东人	24420
点	468
秋后算账	16770
代号	12493
绑票	1365
女主	36299
倾注	24370
张太监	27679
授予	2801
官印	18248
这两项	15379
安定门	21417
不识好歹	34449
汪氏	31841
信心	10045
报纸	29777
烈焰	38832
来演	17634
改了	9669
一去不返	11464
原话	27865
九处	16261
降伏	5896
收拾	821
印证	38698
玩忽职守	29531
身上	367
蔡国珍	39581
疯人院	35179
玘	25778
江杭	5460
来往	3435
爬下来	2977
天元	10482
辱	39559
帮手	1316
漂泊	788
和平解决	19473
开来	5361
1261	35987
研读	31090
仇人	5113
内线	3346
仇	5276
领死	9614
敢留	20008
八天	8754
湖上	4691
康郎山	4585
田税	35719
五十四岁	33240
法制建设	11111
长子	498
大动干戈	30615
迈进	34406
不识时务	2409
收受	43961
集结地	17659
地是	28891
表情	1374
杨寰	43412
就义	26979
贵贱	9009
对元	1026
争来争	10412
实情	17305
搞京察	44120
揉	20479
欲	6478
高台	26795
奇功	21384
泻	39507
第十四章	5643
那么回事	35740
族人	40485
奉承	15863
不得有误	27724
法医	28821
黄山	45664
来压	14387
两封	36101
姓马	1311
符合实际	26730
猿猴	36743
过好	41295
以奇胜	14035
狼狈	3932
较大	36667
长寿	19020
加深	12526
难以置信	2645
军列	26491
趴在	6773
红狼	44460
帆	16710
自至元	10450
篇章	20319
奸	9951
有方	14270
传庭	45056
天不怕	15366
西方	16988
乐此不疲	39114
减岁	22423
武行	17529
刺击汉军	4373
火速	18000
薰	37416
贪得无厌	29558
钱大	16950
家	508
微疾	39124
没够	43702
张达	30602
红丸	40889
16	5834
恢复过来	14444
野	41540
对此	3554
被窝	34775
里外	41176
数十	10205
辞职报告	36645
行装	23721
教职	14247
行贿者	42110
常熟	40811
火气	10413
金戈铁马	6834
料到	9456
第二十六章	12895
平壤之战	37830
深秋	32356
所向无敌	6571
时见	30580
护院	12339
相尊	30129
请降	32196
任首辅	35124
立于	21608
三方	21023
杨守谦	32487
建房	31411
清史稿	39208
怒发冲冠	10423
盐水	42095
助手	12816
辩论会	16529
刘瑾	19820
进攻者	6136
曾立志	19082
此等	27494
内得	20015
河里	2174
硝烟	18784
用法	34889
背定	27891
从商	7367
该整	31208
两岁	23673
秦叔宝	9801
安家费	13382
事实	4047
张文远	36428
向下	17914
堂堂正正	15356
沈璟	39382
总结会	27466
留意	12488
没脸	15963
真敢	30246
商洛山	45279
剥夺	15377
袁巡抚	43674
每件	36278
不太远	37274
初愈	34838
悬案	19398
余生	27904
召集	1455
平头百姓	43718
口述	26507
大牢	20949
歪曲事实	33372
战舰	3942
九龙	17999
装填	14355
东达	4598
为议	28808
婺源	45344
法事	12846
用不着	30764
说到就到	32545
成书	33958
三个	202
满清	37671
被戚	32608
工商局	17217
蒙古高原	17549
不佳	5449
一鸣惊人	12517
重重	18906
高拱偶	35440
扶起来	45517
没少用	40783
妨	39532
制贼	45465
十五岁	12147
官制	7400
三岔口	32126
少年时代	17629
命短	41511
百战百胜	10337
闲散	952
修复	41234
根本无法	15071
劝诫	16211
邱浚	24712
吓唬人	27191
杀人犯	15295
实据	10927
一有	4394
王伦	32149
不中	29635
口里	39974
大喝	19961
庆儿	34973
两丈	4697
路线	7080
偷人	44990
前任	2654
吃不消	20890
从下	45077
算不上	10499
龟船	36990
性别	120
经验老到	13493
兵士	1240
理清	12657
夏暖	250
阉之乱	41982
独揽大权	28780
多少倍	18524
三栖	33364
处世	22362
亮点	38854
打败	1046
智力	23280
呼樽来	32457
纸才	39922
明清两代	35275
美好前景	22462
师出	20411
南京	1942
李时	28742
摸准	19276
上当受骗	27889
底线	4930
吓跑	17455
政审	27296
翻出来	7593
五六十岁	21096
文定	27038
答兄	30619
唉声叹气	12529
在案	43460
露过	35323
遭瘟	45159
吴阿衡	45293
变迁	32241
产业	18423
数个	32718
冤魂	42704
刨	34801
旧布	9277
好客	11421
住宿费	34240
神往	27945
西北风	21783
思维	955
告倒	26864
一段	2600
迎接	3964
文	7831
囚系	8585
参与	1380
义州	36719
茅坑	30674
读到	38325
专利	27299
指挥权	1839
能享	39820
狄道	30997
狡	31926
兄弟姐妹	15062
小红狼	44382
宽恕	9398
王家桢	45043
天壤之别	12904
历尽	24544
人多势众	7895
宽宏大量	12032
孙如法	39383
帐	8154
大起大落	30776
眼中	3927
闪动	35130
监司	31571
虽不大	39712
宋贵	4858
安排	702
所知	4816
曹总兵	44530
萧如	37415
死战到底	45307
酒色	19676
拥护者	18475
服输	16352
有没有	6189
成祖	9121
辅攻	7068
翻山越岭	12178
选将	43562
挺进	10294
狠度	39226
长枪	13970
开演	9384
纪检	9527
台下	45410
经济基础	44805
整朱赓	39890
银矿	30016
老气横秋	27825
医院	196
娱乐节目	8403
祭祀	11244
岁月	9003
1423	15611
撂下	21595
灰头土脸	9300
一炮	21634
朝会	20681
河	6777
地进	25841
赞助	15116
技不如人	41764
卧床不起	40793
大呼道	27401
马哈木	17552
骂架	35099
我观	3576
血刀	23512
功德圆满	21844
自理能力	21989
心跳	39703
不妥	7977
稀饭	29312
苟臣	33657
越吵越	17715
谎报	22159
1546	30415
公之于众	29705
鬼故事	22391
忽视	4046
开玩笑	9126
咬人	21051
夜郎	25646
极限	4421
阴	7314
一扫而光	20499
戴红巾	2343
盛庸则	14669
政怠政	34782
偏见	22518
施展	18786
偷学	44243
铺兵	11220
六万余	40621
如张	28809
两道	5174
西贼	44553
迟到	11106
粮银	16663
体会	6545
碍	38003
惊人之举	12950
训	29738
苗兵	37382
十几米	20274
使个	42983
1570	35240
由省	7451
借题发挥	18708
发问	25539
海里	17224
晚辈	7835
黑社会	7584
翟	30194
但据	18141
气头上	29763
号角	4917
未来	298
专横跋扈	18924
遽	10576
闹出	39725
几次三番	42588
业余	1377
权衡利弊	6458
强	1397
皇五子	39612
那还用说	33851
雪中送炭	35632
管理机构	24329
骂法	34726
天伦之乐	17125
务尽	44043
辅政	20323
可属	45467
海峡	17094
渡河	6770
绑架者	1376
人即	37530
老规矩	39606
出其不意	7062
粮乏	4436
八百	32866
贤明	11032
樵	27451
挑中	11388
末路	33961
日盼夜	36635
遍读	42190
死不认账	39321
惟有	18661
三道	13130
当属	19215
脱离苦海	44159
并肩作战	21436
辅	20376
出关	25242
身心	32482
拥	18557
引狼入室	21301
再接再厉	2278
修改	15332
深居简出	24028
朱熹	7327
根本性	16254
大海	5882
赵德胜	3264
第是	42386
再三	10572
大有可为	32855
三法司	29131
根源	18693
篇文章	32
亲征	17645
高中毕业	22345
一城	31765
面无人色	27246
麻城	2335
五台山	44651
乘风破浪	16599
佛	37753
最新型	31867
忍者	38603
外面	2269
敲敲	37012
两字	5330
不分彼此	27020
费尽心思	8439
生意	2286
李远	17605
坦白从宽	28869
大典	2659
杨仕伟	24406
就安	42903
没带	20032
默许	8300
五官端正	36344
隔墙	24412
1567	33253
运到	20463
哈哈笑	41868
世纪	5713
定好	33887
犹豫不定	12585
之鞭	5792
灿烂	6572
无休止	40092
齐集	13814
带书具	7501
草菅人命	33905
林冲	32148
极狠	43183
普遍现象	27297
照吃照	33373
毫无效果	14551
杀个	40166
欲来	28383
词来	16183
冯保干	35902
选个	23249
屠户	3422
猛招	45264
徐阶劝	34038
酣睡	2606
案底	41906
大步	13247
逃亡	5178
唯利是图	42103
封	2031
过债	8619
挑不出	24723
鼓声	33203
缺勤	41725
割完	9550
机枪	42793
跛	16277
受伤	2742
却成	16022
衰落	17159
肚皮	9927
说坏话	18814
张凤盘	36534
尽数	29876
老话	16998
含糊	36025
修五江	4608
王京	36704
战阵	13416
引领	16145
围着	5928
诱惑力	7689
乱用	33901
混账	38160
天文学	3001
面子	3818
炮身	37770
而团	27966
严氏	30923
斤两	16869
不有	38645
解脱	12192
心里有数	26698
某种	5340
立功	5398
实务	1298
生产能力	43741
两招	9172
船员	16772
揣动	42312
承担义务	38403
情况不明	40906
银本位	9148
养马	20085
耍威风	21026
风	14817
特指	43683
坦克部队	14797
苦不堪言	23243
逮捕证	11476
脸皮薄	36404
松懈	4301
热时	36285
合不上	37228
果敢	37698
人民币	37628
总问	45754
赶下	23115
几套	5571
洗礼	31320
司法腐败	26190
门户之见	28082
要考	7826
吴杰	13950
力竭	41073
人认	28815
大肆宣传	16558
伟大事业	31340
江湖险恶	35969
瓮城	37946
大同	20172
十几分钟	30167
旅游景点	1886
遂代	36562
追赶	4529
仓皇出逃	15020
自知之明	10376
秉性	30914
地死	33445
种上	12252
端茶	24281
碍于情面	38332
两刀	22032
六天	21399
查询	8584
岳家军	6392
想得开	39671
李时勉	19613
答非所问	7654
反观	11771
戴氏	44495
心怀	13309
算不得	16246
启发	11975
苦痛	45831
心窝	39260
麻贵	37350
兰博兄	31193
这科	34535
东吴	5364
一言八鼎	41841
上传	34740
响不响	36585
遗传基因	25461
吉安	4298
比不上	11841
县丞	7544
两门	4102
今科会	24886
刚到	28033
江文清	6527
器械	20496
兵强马壮	27220
第三号	22720
首要	18686
合盘托出	2555
人丁	10362
第一行	18069
围	1160
尚感	18884
死敌	10688
四个	941
竞选	23754
赞成	5471
临洮	6496
重如泰山	21187
下人	25622
不竭	6959
宁远之战	42681
破	254
魔法	44145
为国争光	15462
何出	26958
不了了之	14697
连任	23694
勒住	12292
人氏	3561
衣带诏	5939
而乔	27932
元军	1064
五百多万	26182
令人发指	29661
岷王	12847
手工	22584
手指	3227
惑众	39139
嚼	10023
大忠大善	11485
善意	28812
高标准	43338
在所难免	14456
不适	19616
水军	1989
洪秀全	27143
崔	40772
宝贵	13655
临终时	43009
铁铉	14216
兼有	12680
董杰兄	26744
醒来	4543
不择	31072
办就行	36372
一刻	3938
应考	34520
怕得罪人	39209
包干	30655
宫门	12862
通讯	43620
连进士	22339
徐振	24983
冥思苦想	22304
刮骨	10009
稀里哗啦	37600
迟钝	29417
消息传递	17091
欺软怕硬	20804
回眼	14148
摇摇头	14652
羊三人	39001
封王	5359
很蠢	45479
永	42130
课上	25433
滹沱河	13570
民警	13996
沿路	14209
水源	10545
此变	40100
枪口	28430
签批	29721
文武双全	2471
滁皆山	1760
妥协	5293
闻渊	30570
三十三年	31270
晴天霹雳	16312
琢磨	12469
哲理	40538
哀泣	22116
之言到	12644
耶	10891
白迁	16415
驶出	4820
估摸	27153
套出来	45217
头天	35850
伴着	14777
造就	19608
怀	18706
毫不退缩	37907
热情接待	10390
修过	15364
住进	18390
够	675
补助	27438
视力	14708
及早	25069
司当	28912
利多	21881
怀孕	15969
自报	35646
干柴	43522
比猴	45571
期盼	15669
家常便饭	15472
出榜	44074
外藩	22997
观摩	31740
张玉	13206
日众	39995
带来带去	17274
几起几落	28038
不借	27927
吵得	34990
放马过来	23353
要说	479
大爷	4002
侄子	1785
决不能	13502
多派	27952
亲自参加	21746
哀叹	4724
追忆	10969
朱勇	20378
多个	12921
困扰	15509
宜速	37125
追悼会	6802
徐学谟	39048
潘鹏	27150
吸	14644
莫过于	9252
暂借	33224
清明上河图	35478
关到	10101
接到	3020
算得了	15475
梁	43867
不可救药	26367
破解	23379
命动	19581
承继	21278
白雪	10288
乙丑	27999
最低	945
愣住	12616
枯燥	1036
心算	37928
见泉	41879
二道贩子	42529
近邻	15887
斩立决	34370
犒劳	43082
另一半	11955
几近	21128
宫里呆	39174
一课	22696
辞藻	39480
万刃	42199
守此	42452
科研人员	18173
王鸿绪	15717
赦免	13706
坟上	44018
竭力	27439
地吐出	22900
路费	15695
祝福	38956
限	10419
屡禁不止	24111
多国	34946
背影	3644
对外	22426
大声疾呼	33759
哪来	23303
1597	38378
有才干	7167
义愤填膺	13365
幕府	17248
瞧不起	2509
真实情况	13915
后部	27183
那位	8872
后劲	41240
到宁王	26779
天寒地冻	13860
修筑工事	32342
敌进	26669
1549	32484
落单	26407
簿	19720
走私船	43624
长对	37555
挑土	27262
那句	7651
分忧	40857
基	34555
同班同学	35527
品位	9062
隆	17331
吃掉	26762
根由	20450
书法家	40043
积极进取	24191
大考	20959
预定	3232
无门	17779
广饶	18959
挺大	41228
安庆	15185
耐性	21681
贾似道	2258
钱主事	43163
惟上	39794
应用文	7748
朱厚	24578
这一仗	5858
天时	27146
差办	27106
市长	12937
拼一拼	4521
治国安邦	36327
汤序	23443
新旧	21207
到案	39933
炒菜	23368
大定	28214
易于	38692
要钱	328
纵论	30565
张敏	23959
猜想	20581
怒不可遏	8159
大猛	41471
前后左右	27361
发展前景	29221
下台	15908
场外	31143
那班	29820
炉台	45811
上口	28861
吉士	7674
好意	10402
难攻	21620
继续前进	6948
缓和	13264
神仙	5554
升到	22353
讪	39141
随即	4324
湘江	45721
含笑	8993
虎口拔牙	29310
歪瓜裂	34121
地磨	44224
嗜欲	19621
外表	7912
窗户	23587
冥思	38309
贪赃	42100
国际纵队	12355
铁甲	36965
当献	3068
领养	38948
最底层	11330
转眼	9671
此情此景	27596
屯田	41251
戒指	41795
弄个	35382
当以	32516
白云	33242
很富	1968
无穷尽	42050
接人	13448
再此	10234
操练	17392
宋忠派	13437
缪	1667
浓缩	23016
厚着脸皮	45690
凤生凤	11839
降军	44736
其位	34231
官田	44393
数丈	3685
上课	14251
在所不惜	29274
慌得	27165
勤王	6217
牢头	42164
高等教育出版社	28903
哭丧	30393
一空	31969
残敌	31392
一帆风顺	16504
空乏	21584
实权	17235
孙云鹤	43394
人人喊打	39100
放上去	33856
一毛钱	12447
冷月	11919
兵临城下	3336
拟	19748
康皇后	37677
猝死	41940
老烦	38358
公务员	1490
侵朝	33314
诸多	16871
南卷	40215
连话都	29873
淘汰赛	2120
横流	5101
全村	20421
死战	4268
虞允文	20884
传人	10316
官职	1256
梦幻般	15789
彻底消除	10185
风沙	10523
眼大如天	25234
豁	24730
皮包公司	26106
奔走相告	30207
严嵩之	31014
抓到	15636
特质	20608
几任	25103
寒战	30847
白菜	18268
昼夜	21985
武斗	28479
随口说说	26521
美景	14784
老滑头	31959
状元	7532
挂掉	34005
早朝	28634
他发	39431
高歌	26326
吴宁	21506
年轻有为	29489
艰苦奋斗	28782
认错	8578
汇集	30985
石头砸	8797
满不在乎	24413
身份	904
逼人	27221
来宾	26934
加乱	38457
坐班	18266
永存	32255
四月	493
玄	29385
首府	41024
种族	17102
必死无疑	21512
李永芳	40547
很玄	44372
拔下来	44987
评个	34333
张望	21598
难进	41979
1513	29815
撕破	21331
男儿	45694
考来	30291
此心	27117
释毁	31663
司礼监	18275
打理	3988
喷喷	36130
发大财	17136
大户	11233
放逐	10079
应召	15266
张网	45121
一堵	992
健康	13189
远远地	32628
玩一玩	16024
堵车	45294
该结	44102
力战	21765
托孤寄命	42173
许多天	10625
过把瘾	38220
王比景	30880
那人	45444
穷苦	33942
一竿子打	35655
惊出	38790
侵害	12088
福冈	36868
心理学	4012
提款机	5327
同僚	3110
暴病	6564
房玄龄	24206
喷发	28582
刺杀	26194
罪恶	18230
凌厉	12887
集贸市场	20992
坚固	3209
扯掉	24622
姚祥	25773
叔叔	1475
举世	20636
王振到	23637
劳作	11427
予	31530
能复官	20321
徐阶属	31047
怒马	11939
弹道学	44289
皇考	28457
辨别	13999
入朝	18417
银券	8441
前世	19985
悲泣	22887
买办	31906
活不下去	1129
可望	26830
宠臣	15940
起源地	40302
吊瓶	45521
两腿	29169
大受欢迎	40369
洗个	30597
无生	31056
出门	7713
敌舰	27445
赶着	20100
报信	13161
狗肉	32823
受辱	12860
照打	44918
射破	42540
燕雀安知鸿鹄之志	44785
看尽	31052
那道题	24922
宁前兵	41259
所不为	19875
三叉	3238
二十多天	32366
交流心得	33620
之外	5355
跑得快	15022
大元	2357
接回来	19359
洁身自好	36864
专	12254
前刺	32933
永康	32685
曹变蛟	45069
时家	30509
看破	13552
武昌	5239
冷静	1245
得评	19265
拖垮	17433
人杰	11385
款	20161
征求意见	16513
答当	35353
二百二十余	28584
受刑者	9547
巨鹿	45397
糟粕	33610
王有何	31112
遁逃	6477
干着	14213
敬意	10382
清洁工	653
答发	40390
懈怠	30009
内衣	11260
空前	19891
潇湘	4552
九王	12348
滁州	1703
衣食	21904
趴下	43431
演绎	35250
话题一转	23163
樵夫	15216
国之将兴	44398
患	12378
之能	24745
布	2359
锻	9182
别围	44344
巾帼	28370
严世藩	34684
指给	5932
七次	34499
冲进	26174
糊涂帐	38351
献丑	19926
面圣	21578
火炮	2237
不测	23234
充分运用	26639
正厅级	31672
可杀	45641
列位	42330
大智若愚	26706
山西大同	39420
造谣	18813
养尊处优	13414
驾崩	15682
群殴	28578
金时	5827
后台老板	29109
动员	2864
关	572
陪伴着	20564
兵袭	41392
全灭	37047
硬要	20053
乘着	3941
自顾不暇	20668
切记	26089
饿狼	22902
没干成	41019
晒太阳	22980
寒风	8095
深入骨髓	31190
特性	8939
李贞	1788
韦小宝	43332
先进	3744
偷懒	9742
平淡	20836
那笔	12222
东南亚	17122
强寇	44974
1502	25020
学说	28536
引爆	21022
前所未见	31292
念	28282
客客气气	12096
之天	14113
朝鲜政府	38880
一村	37241
满腔	21552
指宁王	27053
成瘾者	21232
管家	36417
软禁	32276
一千余	4118
与会者	31744
家世	15523
教给	28108
毫无顾虑	38434
端	13266
大汗位	10815
吹牛	3538
调粮	42752
客氏养	41759
玩枪	31828
挥霍无度	30986
受聘	37165
韩雍	23828
慈	36298
张昶来	5667
活够	29399
筹备工作	27515
阔	16700
罢过	39473
坚定信念	41980
婊子	14393
行贿	20146
一溜烟	14418
南镇抚	30251
刨土	44938
放箭	4899
心知	6449
无计可施	4378
真实可信	42002
养寇	45494
雄才伟略	23669
没少	6554
恨	6833
鱿鱼	8264
可调	20939
之巅	34611
愚见	39263
他率	33320
先上去	4520
之意	3950
杀漏	11491
一个十三岁	34519
杂学	34832
好奇	18389
街	25798
咬住	11957
隋炀帝	16455
理	25331
凶杀	29469
笙歌	43241
缉查	24055
交换	13262
菜	16398
回声	15162
忽失	17894
留存	5820
徐阶送	35459
抽久	45756
大奸	11486
被贬	16176
首逆	43435
大部地区	6509
夏正	32110
整肃	10075
所到之处	9810
甲乙丙丁	44000
系列	23103
不容	3970
内除	42069
不向	9737
徒然	15208
开赴	13648
无一不晓	23100
不济	32340
命换	32167
自相矛盾	37535
铁骑	5873
坦然	25624
病房	31144
开化	28670
车水马龙	16481
内阁会议	30482
清净	39450
高达	38494
退者	21497
叫阵	32375
得力助手	14304
总算	1925
促使	12386
老脸	29000
苦于	21869
黄道周	45306
帝鉴	36275
人往	13826
打断	3926
军事家	5478
放走	5173
拼搏	28881
发证	40346
一不小心	21834
概不负责	36176
头算	17704
六百多	38727
公私合营	29186
上胆	39194
升腾	30233
黑道	18731
节度使	36949
盗匪	20141
要花费	16428
服丧	33542
虽众	27265
渎职	45478
条鱼	32977
西厢	39489
谥号	6244
名叫	1992
最高人民法院	39957
此案	8603
改日再来	30379
悔恨	27128
九江	3448
轻敌	7145
禽兽不如	36084
王振叫	19980
夏	28913
动力学	29396
机关算尽	33892
把手	10869
先用	14055
中午饭	41749
书开个	16147
蛆	13112
不可分割	23315
剥人皮	36634
撑得住	45529
没读	31592
亲情	800
心理压力	6971
能拉人	41973
被动局面	6379
敲锣	16260
票拟	19652
江河湖泊	45705
子欲养	29500
文中	99
乃摄	36256
土块	18403
养精蓄锐	20397
往死里整	18953
封疆	31266
讨不义	27268
大长	11637
辞凤阁	43283
公鸡	24100
他明	41964
遇敌	19092
几两	35758
骑铁	38084
如梦初醒	22087
表达方式	15228
明讲	25853
扎穿	37015
拨开	40685
说服	20694
脱胎换骨	34668
丽江	45741
抢够	30628
出产	30015
灵	36579
记不全	39987
太饱	9930
闻风	14210
民族矛盾	17565
歼灭	2976
过生日	26937
能得个	20594
地雷	13980
天予	13811
各路人马	20944
紧密配合	39832
高妙	28172
游说	8491
宇	36888
民主	12139
定都	2348
娘别	44892
众派	24142
漩涡	16215
这趟	1612
拳头	21045
却板	28203
王登基	35437
一码事	40675
徐阶本	34696
支持	2249
附庸	24211
混些	28954
灵堂	11185
那群	23230
自用	17219
虚衔	22197
不产	17458
龙乘	28177
死死地	21006
欺男霸女	39862
制作	18029
风风火火	18537
不屑一顾	12717
暴雨	175
闪光点	24349
逃往	2476
拐骗	11798
定睛一看	26353
优厚	17755
重工业	36849
个私	3811
走下坡路	35820
晚年	516
石头城	38467
憋屈	42697
独角戏	37649
